data,timestamp (ms),timestamp (formatted)
"1628697871.866887,71,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697871.857043,2.891483306884766,-18.27693176269531,-46.123779296875,136.4022674560547,138.1564178466797,12.06246089935303,197139.493782,0.0030975341796875,-0.040191650390625,-0.99456787109375,197139.3203954167,0.004392085131257772,0.007737814448773861,-0.003995007835328579,197139.491339,66.54342651367188,-78.73393249511719,-111.2320556640625,197139.1281624167,-0.1030130557809947,0.003674645271931595,0.04106608529698894,-0.0007698382250964642,-0.0008567012846469879,0.0004798977170139551,0.0004483368247747421,0.0007713288068771362,0.00655066967010498,2,0.02059890850053844,0.0007774561477780486,-0.05143514285272699,0.9984636063991416,0.003671539016067982,-0.04105454310774803,-0.9991501569747925,8.596378326416016,-22.29112243652344,-46.37979125976562,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197136.205738,0,0.7504196,100.7169,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,",1628697871.871929,Wed Aug 11 16:04:31 2021
"1,0.78,1628697871.618062,-47.43552,-53.81426,0
",1628697871.878982,Wed Aug 11 16:04:31 2021
"1628697872.872117,72,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697872.862014,-0.1959686279296875,-16.32411956787109,-48.35068511962891,136.3901214599609,138.1442718505859,12.06258106231689,197140.4989242917,0.0063934326171875,-0.0392608642578125,-0.995635986328125,197140.320515,0.00815087091177702,-0.01093094423413277,-0.00248046824708581,197140.4856312917,63.6064453125,-76.77667236328125,-113.5234222412109,197140.133306,-0.1028522169164187,0.003733105599497129,0.04122626446498737,0.0002644986379891634,0.001742521766573191,0.0002377068158239126,0.0001152912154793739,-0.000640280544757843,0.005948781967163086,2,0.02068031258352237,0.0008041790556620014,-0.05135400850604005,0.9984661224687983,0.003729925025254488,-0.04121458902955055,-0.9991433620452881,-0.06042861938476562,-16.30162811279297,-48.36165618896484,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197137.275349,0,0.7794876,100.7165,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016",1628697872.879398,Wed Aug 11 16:04:32 2021
",1,0.78,1628697872.618426,-33.74929,-53.15419,0
",1628697872.887277,Wed Aug 11 16:04:32 2021
"1628697873.877155,73,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697873.867451,-0.1277008056640625,-16.52144622802734,-48.32582092285156,136.3847808837891,138.1389312744141,12.06273937225342,197141.5040672917,0.004730224609375,-0.0410614013671875,-0.994171142578125,197141.3206302917,0.005515406373888254,0.007879228331148624,-0.0035582494456321,197141.4799762917,63.45413208007812,-77.38063049316406,-112.9601287841797,197141.1384482917,-0.1027539834687254,0.003552952057408547,0.04118344841394574,-9.091873653233051e-05,0.001933628693223,-0.0005197823047637939,-0.0006202415097504854,-0.001369699835777283,0.005539238452911377,2,0.02065427812868243,0.0007163558111594288,-0.05130689447719716,0.998469068141042,0.003549932036548853,-0.04117180779576302,-0.9991457462310791,0.0100250244140625,-16.49439239501953,-48.19368743896484,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197138.344937,0,0.7953415,100.7163,1628697801.992448,3232235814,168305893,0,0,5,162869780",1628697873.934083,Wed Aug 11 16:04:33 2021
"0.991016,1,0.78,1628697873.630143,-48.05654,-54.00216,0
",1628697873.938891,Wed Aug 11 16:04:33 2021
"1628697874.886191,74,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697874.872385,-0.3697891235351562,-15.98686218261719,-47.791015625,136.376953125,138.131103515625,12.062912940979,197142.50921125,0.003692626953125,-0.03973388671875,-0.9930877685546875,197142.3207492917,0.003004578407853842,0.00692128948867321,-0.004429901950061321,197142.50446325,63.16824340820312,-76.57431030273438,-112.7819213867188,197142.1435912917,-0.1026737905797436,0.003533045477326588,0.04119691833343125,-0.001125714275985956,1.305434852838516e-05,0.0006834855303168297,-0.0005087985191494226,0.0006273984909057617,0.006133854389190674,2,0.02066046388247746,0.000706900120999162,-0.05126704627736245,0.9984709873891869,0.003530040383338928,-0.04118526726961136,-0.9991452693939209,-0.7113304138183594,-16.49006652832031,-48.02024078369141,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197139.414587,0,0.8032684,100.7162,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,0.",1628697874.908089,Wed Aug 11 16:04:34 2021
"78,1628697874.618026,-28.20782,-51.40454,0
",1628697874.913182,Wed Aug 11 16:04:34 2021
"1628697875.887545,75,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697875.877661,-0.287017822265625,-16.25241851806641,-47.56698608398438,136.3783264160156,138.1324768066406,12.06307601928711,197143.5143541667,0.001678466796875,-0.042236328125,-0.9948577880859375,197143.32086525,0.005636047571897507,0.007789480034261942,-0.001103613991290331,197143.4987971667,63.51976013183594,-76.82469177246094,-112.7723693847656,197143.14873425,-0.102555452850736,0.003395905285176887,0.04129166178813901,0.001691263867542148,0.001417802646756172,-0.00252647465094924,-0.0003565018996596336,-0.000193469226360321,0.005886256694793701,2,0.02070420915718759,0.000637227978497309,-0.05120925219542594,0.9984731290133072,0.003393004182726145,-0.04127993062138557,-0.9991418719291687,-0.2681083679199219,-16.14554595947266,-47.67386627197266,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197140.484216,0,0.8059082,100.7162,1628697801.992448,3232235814,168305893,0,0,5,1628697800.99101",1628697875.942252,Wed Aug 11 16:04:35 2021
"6,1,0.78,1628697875.618005,-42.03204,-54.48653,0
",1628697875.95168,Wed Aug 11 16:04:35 2021
"1628697876.892573,76,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697876.882745,-0.3706512451171875,-16.24452209472656,-47.70469665527344,136.3831024169922,138.1372528076172,12.06323432922363,197144.51949875,0.0030670166015625,-0.0411224365234375,-0.993804931640625,197144.3209841667,0.004611263517290354,0.008753277361392975,-0.004630704410374165,197144.49319075,63.12460327148438,-76.62355041503906,-112.9783782958984,197144.1538781667,-0.1025935998177231,0.003265600161911699,0.04113566715631563,0.000189843587577343,0.0008551613427698612,-0.001655656145885587,0.0005976436659693718,0.0009018927812576294,0.005404829978942871,2,0.02062300535569939,0.0005757811078529939,-0.051229854166013,0.9984738051650544,0.003262831829488277,-0.04112406820058823,-0.9991487264633179,-0.3208961486816406,-16.38194274902344,-47.97257995605469,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197141.553889,0,0.8059082,100.7162,1628697801.992448,3232235814,168305893,0,0,5,1628697800",1628697876.905743,Wed Aug 11 16:04:36 2021
".991016,1,0.78,1628697876.630653,-47.97374,-55.27885,0
",1628697876.910894,Wed Aug 11 16:04:36 2021
"1628697877.89804,77,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697877.887888,-0.5022392272949219,-16.46360778808594,-47.59254455566406,136.3842468261719,138.1383972167969,12.0633716583252,197145.524642,0.003997802734375,-0.0406036376953125,-0.9936370849609375,197145.32110175,0.002394714392721653,0.005681854207068682,-0.004122839774936438,197145.517581,63.35136413574219,-76.85269165039062,-113.00732421875,197145.15902275,-0.1027009390077542,0.003223219141331874,0.04102896552205584,-0.0001824644859880209,-0.0001682913862168789,5.153077654540539e-05,2.962443977594376e-05,0.0009783841669559479,0.005531430244445801,2,0.02056868123959373,0.0005562556744939219,-0.05128402291751405,0.9984721157838106,0.003220500890165567,-0.04101745411753654,-0.9991532564163208,-0.4259872436523438,-16.23711395263672,-47.88910675048828,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197142.623536,0,0.8059082,100.7162,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016",1628697877.916447,Wed Aug 11 16:04:37 2021
",1,0.78,1628697877.618177,-49.47805,-54.3051,0
",1628697877.924992,Wed Aug 11 16:04:37 2021
"1628697878.913523,78,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697878.893116,-0.365142822265625,-16.2913818359375,-47.26259613037109,136.3809509277344,138.1351013183594,12.06348323822021,197146.5297855417,0.0037841796875,-0.0403289794921875,-0.9938812255859375,197146.321221,0.002713494701310992,0.006215019151568413,-0.002036519348621368,197146.5119025417,63.55514526367188,-76.77505493164062,-112.6668090820312,197146.164166,-0.1026416941104086,0.003269398179047529,0.04103527860403515,-0.000940678408369422,0.001160860992968082,-0.0005401407834142447,-0.0004132445901632309,-0.0002360120415687561,0.005363166332244873,2,0.02057299903997038,0.0005797573116992309,-0.05125396017562628,0.9984735988082301,0.00326664000749588,-0.04102376475930214,-0.9991528391838074,-0.3565597534179688,-16.41487121582031,-47.65375518798828,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197143.693197,0,0.7926979,100.7164,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991",1628697878.927887,Wed Aug 11 16:04:38 2021
"016,1,0.78,1628697878.6184,-48.74988,-55.71792,0
",1628697878.931998,Wed Aug 11 16:04:38 2021
"1628697879.908232,79,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697879.898138,-0.1610260009765625,-15.78773498535156,-48.02030181884766,136.3997955322266,138.1539459228516,12.06358528137207,197147.5349292917,0.0064697265625,-0.0438690185546875,-0.9958343505859375,197147.3213365417,0.00458569684997201,0.007016630377620459,-0.003610181156545877,197147.5062712917,63.7996826171875,-76.50393676757812,-112.9412994384766,197147.1693095417,-0.1028509010975875,0.003670604655707209,0.04096724148230596,-0.0004851093981415033,0.0001208740286529064,0.001137914601713419,0.002069790614768863,-0.0003345049917697906,0.005807101726531982,2,0.02054939488219119,0.0007796508286256453,-0.05135437232941731,0.9984688190389533,0.003667516633868217,-0.04095578193664551,-0.9991542100906372,-0.4396095275878906,-16.07693481445312,-47.90450286865234,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197144.762852,0,0.7926979,100.7164,1628697801.992448,3232235814,168305893,0,0,5,1628697",1628697879.92325,Wed Aug 11 16:04:39 2021
"800.991016,1,0.78,1628697879.632551,-31.81829,-49.4614,0
",1628697879.929751,Wed Aug 11 16:04:39 2021
"1628697880.913211,80,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697880.903405,-0.5885124206542969,-15.97576141357422,-47.57781219482422,136.4129028320312,138.1670532226562,12.06371974945068,197148.540072875,0.000701904296875,-0.0412139892578125,-0.994293212890625,197148.3214562917,0.003741475054994226,0.005809952039271593,-0.003704190719872713,197148.530834875,63.1552734375,-76.5093994140625,-112.5559387207031,197148.1744532917,-0.1031723771362517,0.003528015369879781,0.04096744907525782,0.001084753312170506,0.000106817577034235,0.0001103151589632034,-0.001785542815923691,0.001145798712968826,0.001077353954315186,2,0.02054595214281122,0.0007051574220691276,-0.05151633155519952,0.9984605362357997,0.003525047795847058,-0.04095599055290222,-0.9991547465324402,-0.5152740478515625,-15.76933288574219,-47.96299743652344,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197144.762852,0,0.7926979,100.7164,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991",1628697880.928123,Wed Aug 11 16:04:40 2021
"016,1,0.78,1628697880.618101,-30.09189,-50.98414,0
",1628697880.934453,Wed Aug 11 16:04:40 2021
"1628697881.918453,81,1628697867.67235,55.82836070192598,-4.280224284984818,24.51231,-1,-1,10,65,-9999,1628697881.908334,-0.1878814697265625,-15.75015258789062,-47.55830383300781,136.4249877929688,138.1791381835938,12.06386947631836,197149.5452161667,0.003021240234375,-0.043304443359375,-0.99462890625,197149.321573875,0.002132126828655601,0.006975351367145777,-0.00469488650560379,197149.5251901667,63.518310546875,-76.22941589355469,-113.5254821777344,197149.179597875,-0.1033644199522386,0.003436081463916822,0.04095881197196267,-1.089018769562244e-05,-0.0005077775567770004,0.002445745747536421,0.00163272675126791,0.0007099248468875885,0.004846930503845215,2,0.02053933392828485,0.0006575119092829306,-0.0516131575668608,0.9984557765541984,0.003433192847296596,-0.04094735905528069,-0.9991554021835327,-0.5183906555175781,-16.12909698486328,-47.66135406494141,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197145.832495,0,0.7926979,100.7164,1628697801.992448,3232235814,168305893,0,0,5,1628697800.99101",1628697881.978336,Wed Aug 11 16:04:41 2021
"6,1,0.78,1628697881.618492,-29.81556,-54.06632,0
",1628697881.990529,Wed Aug 11 16:04:41 2021
"1628697882.929691,82,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697882.913562,-0.5362701416015625,-15.96184539794922,-47.94814300537109,136.4166870117188,138.1708374023438,12.06402397155762,197150.550360875,0.00592041015625,-0.040069580078125,-0.9914703369140625,197150.3216931667,0.00211162050254643,0.008789230138063431,-0.005672533065080643,197150.549668875,63.18403625488281,-76.53684997558594,-113.8068084716797,197150.1847411667,-0.1033268319706678,0.003448565391538932,0.04096541993679617,0.001056993147358298,-0.00294567784294486,-5.139084532856941e-05,0.001711808145046234,0.001296363770961761,0.0008183121681213379,2,0.02054294295637897,0.0006639595224882024,-0.05159425636710291,0.9984566521849711,0.00344566535204649,-0.04095396399497986,-0.9991551041603088,-0.2070045471191406,-16.11502838134766,-47.68377685546875,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197146.902087,0,0.8111954,100.7161,1628697801.992448,3232235814,168305893,0,0,5,1628697800",1628697882.970459,Wed Aug 11 16:04:42 2021
".991016,1,0.78,1628697882.633452,-26.51694,-43.63279,0
",1628697882.978327,Wed Aug 11 16:04:42 2021
"1628697883.928687,83,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697883.918674,-0.4207611083984375,-16.13620758056641,-47.703857421875,136.4129486083984,138.1670989990234,12.06421375274658,197151.5555057917,0.0030059814453125,-0.03887939453125,-0.9959716796875,197151.321810875,0.003407248295843601,0.007873103022575378,-0.00353374844416976,197151.5440007917,63.36740112304688,-76.59112548828125,-112.9521331787109,197151.189885875,-0.1031720557998483,0.003279178446953718,0.04088635008373166,-0.0004872377030551434,-0.0007028263062238693,0.001507828943431377,-0.003734192810952663,0.002651683986186981,0.006177961826324463,2,0.02049905426553838,0.0005830256531674767,-0.05151883348005382,0.9984615029931929,0.003276432165876031,-0.04087495803833008,-0.9991589188575745,-0.5706863403320312,-15.94763946533203,-47.9940185546875,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197147.971639,0,0.8244057,100.716,1628697801.992448,3232235814,168305893,0,0,5,1628697800.99",1628697884.024555,Wed Aug 11 16:04:44 2021
"1016,1,0.78,1628697883.618058,-16.43612,-49.33374,0
",1628697884.027977,Wed Aug 11 16:04:44 2021
"1628697884.933814,84,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697884.923786,-0.7585983276367188,-16.40599822998047,-47.78692626953125,136.4043731689453,138.1585235595703,12.06444454193115,197152.5606492917,0.0054779052734375,-0.04315185546875,-0.990478515625,197152.3219307917,0.0005819007055833936,0.005228051450103521,-0.002242115326225758,197152.5383612917,63.0704345703125,-76.79252624511719,-113.1593780517578,197152.1950297917,-0.1031766104541017,0.002952280343551358,0.04113966511656635,0.002236884320154786,0.0007925392128527164,-0.001208418048918247,-0.0002184531185775995,-0.004510980099439621,0.003452539443969727,2,0.0206170949528363,0.0004132479323480983,-0.05152413317888904,0.9984589500494669,0.002949777990579605,-0.04112806171178818,-0.9991495013237,-0.6508674621582031,-16.28939819335938,-48.17252349853516,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197149.041264,0,0.8455429,100.7157,1628697801.992448,3232235814,168305893,0,0,5,1628697800.",1628697884.924973,Wed Aug 11 16:04:44 2021
"991016,1,0.78,1628697884.618468,-1.008899,-6.346379,0
",1628697884.932066,Wed Aug 11 16:04:44 2021
"1628697885.9388,85,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697885.928918,-0.6679725646972656,-16.42610931396484,-48.07988739013672,136.3946228027344,138.1487731933594,12.06471061706543,197153.565794625,0.00018310546875,-0.039276123046875,-0.9958038330078125,197153.3220472917,0.001115864492021501,0.007587612140923738,-0.004739894066005945,197153.562857625,63.18099975585938,-76.72233581542969,-113.2596130371094,197153.2001742917,-0.1030058845847583,0.003121329350417254,0.04097190613860956,-0.00317879649810493,-0.001757265068590641,-7.45067372918129e-05,-0.003210255177691579,-0.0004061385989189148,1.043081283569336e-05,2,0.02053765904634398,0.0005037222006876382,-0.05143738319694097,0.9984649193779732,0.003118704771623015,-0.04096044227480888,-0.9991558790206909,-0.3998832702636719,-16.42284393310547,-48.45093536376953,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197150.110891,0,0.8693237,100.7154,1628697801.992448,3232235814,168305893,0,0,5,1628697",1628697885.949979,Wed Aug 11 16:04:45 2021
"800.991016,1,0.78,1628697885.634217,-10.73679,-35.12818,0
",1628697885.957591,Wed Aug 11 16:04:45 2021
"1628697886.950058,86,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697886.93424,-0.2034034729003906,-16.35470581054688,-48.24724578857422,136.3813171386719,138.1354675292969,12.06501293182373,197154.5709395,0.0013427734375,-0.04168701171875,-0.9927520751953125,197154.322168625,0.0004287689225748181,0.007842210121452808,-0.002222407842054963,197154.5571915,63.60884094238281,-76.85490417480469,-113.4904479980469,197154.205319625,-0.1028111550609643,0.002946830411004165,0.04111291884451697,0.0007810019887983799,-0.001840328332036734,0.000468965619802475,0.003204958513379097,-0.001241810619831085,0.005132079124450684,2,0.02060352929122707,0.0004149816332800821,-0.05134178293641423,0.998468491305021,0.002944336039945483,-0.04110133647918701,-0.9991506338119507,-0.1621894836425781,-16.55052947998047,-47.96771240234375,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197151.180463,0,0.9063187,100.715,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,",1628697886.976252,Wed Aug 11 16:04:46 2021
"1,0.78,1628697886.617998,-34.2889,-49.51484,0
",1628697886.984717,Wed Aug 11 16:04:46 2021
"1628697887.949277,87,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697887.939315,-0.03325271606445312,-16.13536071777344,-48.09626007080078,136.3856353759766,138.1397857666016,12.06533622741699,197155.57608475,0.0023956298828125,-0.039947509765625,-0.9927825927734375,197155.3222855,0.003446663031354547,0.005287706386297941,-0.004555337131023407,197155.55145575,63.62895202636719,-76.74705505371094,-113.4117279052734,197155.2104645,-0.1027473849452048,0.003256614581885473,0.04109765527216215,-0.001056530047208071,-0.002830743324011564,-0.0007935571484267712,-0.003635326400399208,0.0001009702682495117,0.004765570163726807,2,0.02060384135318209,0.0005706859068609878,-0.05130677059853017,0.9984702982669721,0.003253859002143145,-0.04108608886599541,-0.9991503357887268,0.01133346557617188,-16.32553863525391,-48.01734161376953,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197152.250129,0,0.9063187,100.715,1628697801.992448,3232235814,168305893,0,0,5,1628697800.",1628697887.998338,Wed Aug 11 16:04:47 2021
"991016,1,0.78,1628697887.618394,-31.1975,-52.66254,0
",1628697888.003157,Wed Aug 11 16:04:48 2021
"1628697888.95425,88,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697888.944522,-0.2284317016601562,-16.84939575195312,-48.14608001708984,136.37744140625,138.131591796875,12.06557655334473,197156.581229,0.0039825439453125,-0.0400390625,-0.993194580078125,197156.32240775,0.002620017854496837,0.005491171963512897,-0.002598179969936609,197156.575891,63.53758239746094,-77.02487182617188,-113.0144653320312,197156.21560975,-0.102594355032985,0.003119261019683574,0.04105621859143682,0.001462656073272228,0.001178282778710127,-0.0004711169749498367,0.0007438480388373137,0.0003494918346405029,0.004920303821563721,2,0.02057959218454205,0.0005047532156170383,-0.05123184053798707,0.9984747005093572,0.003116627456620336,-0.0410446859896183,-0.9991524219512939,-0.1239356994628906,-16.51698303222656,-47.9674072265625,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197153.319817,0,0.9142456,100.7149,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,0.78,162",1628697888.947224,Wed Aug 11 16:04:48 2021
"8697888.631971,-28.36098,-43.64195,0
",1628697888.952079,Wed Aug 11 16:04:48 2021
"1628697889.959568,89,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697889.949541,-0.02202606201171875,-16.01667022705078,-47.84171295166016,136.3816223144531,138.1357727050781,12.06577682495117,197157.5863755,0.002166748046875,-0.0421295166015625,-0.99334716796875,197157.322525,0.003377154469490051,0.006028864067047834,-0.003094060579314828,197157.5701925,63.81976318359375,-76.45947265625,-113.1069488525391,197157.220754,-0.1026118579266249,0.003191630774989973,0.04110294469249632,-0.001846417901106179,-0.0004635103978216648,0.0005407680291682482,-0.00137313106097281,-0.001160223037004471,0.005009710788726807,2,0.02060477965513568,0.0005395040049747165,-0.05123977608347957,0.9984736772686934,0.003188929753378034,-0.04109137132763863,-0.999150276184082,-0.3052291870117188,-16.55496978759766,-48.05912017822266,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197154.389451,0,0.9327393,100.7147,1628697801.992448,3232235814,168305893,0,0,5,1628697800.991016,1,0",1628697889.957076,Wed Aug 11 16:04:49 2021
".78,1628697889.618119,-31.43254,-56.90861,0
",1628697889.967076,Wed Aug 11 16:04:49 2021
"1628697890.970335,90,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697890.954707,-0.3278312683105469,-16.31653594970703,-47.88849639892578,136.3692321777344,138.1233825683594,12.06593608856201,197158.591520625,0.004791259765625,-0.040863037109375,-0.994171142578125,197158.3226475,0.005233377683907747,0.008958075195550919,-0.001205080421641469,197158.564451625,63.46963500976562,-76.77198791503906,-112.8409118652344,197158.2259005,-0.1025520063177288,0.003141685862949858,0.04097206072811649,-0.00106599903665483,-0.0002939105033874512,-0.002288850024342537,0.001743770204484463,-0.001199442893266678,0.001948177814483643,2,0.02053814088352107,0.0005185419058001241,-0.05121057760106934,0.9984766444417488,0.003139044158160686,-0.04096059873700142,-0.9991558194160461,-0.2628059387207031,-16.29994964599609,-47.81433868408203,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197155.459043,0,0.9327393,100.7147,1628697801.992448,3232235814,168305893,0,0,5,1628697800.99",1628697891.07728,Wed Aug 11 16:04:51 2021
"1016,1,0.78,1628697890.617829,-29.52386,-41.67704,0
",1628697891.080451,Wed Aug 11 16:04:51 2021
"1628697891.969817,91,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697891.959874,0.08516693115234375,-15.97261047363281,-47.94124603271484,136.3580627441406,138.1122131347656,12.06609153747559,197159.596668,0.0029144287109375,-0.040985107421875,-0.9930419921875,197159.322765625,0.003208043752238154,0.004185423720628023,-0.002290052128955722,197159.588878,63.53742980957031,-76.8692626953125,-113.8168182373047,197159.231046625,-0.1023415520750273,0.002988344666737557,0.04106759386442932,-0.0009793380741029978,0.0006864862516522408,-0.001790730049833655,5.068047903478146e-05,-0.0002494975924491882,0.004050493240356445,2,0.02058186318985043,0.0004417046253166442,-0.05110696724958036,0.9984810191057152,0.002985820639878511,-0.04105605185031891,-0.9991523623466492,-0.2724876403808594,-16.17327117919922,-48.10038757324219,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197156.5286,0,0.9327393,100.7147,1628697801.992448,3232235814,168305893,0,0,5,1628697800.99101",1628697891.966152,Wed Aug 11 16:04:51 2021
"6,1,0.78,1628697891.632311,-36.18019,-41.12223,0
",1628697891.969879,Wed Aug 11 16:04:51 2021
"1628697892.974945,92,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697892.965137,0.1115837097167969,-16.59046936035156,-47.68685150146484,136.3505706787109,138.1047210693359,12.06622791290283,197160.6018134167,0.0025634765625,-0.0408935546875,-0.993316650390625,197160.322889,0.002770220162346959,0.008580438792705536,-0.005726329050958157,197160.5832434167,63.87509155273438,-77.19302368164062,-112.9285888671875,197160.236194,-0.1021967632765869,0.003260538138497437,0.04098761590132793,0.0002549556083977222,-0.002367728389799595,0.001157636987045407,0.0002517299726605415,-0.0001615658402442932,0.005243062973022461,2,0.02054884828777003,0.0005811285228783832,-0.0510319879057502,0.9984854662045399,0.003257793840020895,-0.0409761406481266,-0.999154806137085,-0.3531036376953125,-16.16030883789062,-47.62348175048828,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197157.598216,0,0.9327393,100.7147,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137151,1,",1628697893.018878,Wed Aug 11 16:04:53 2021
"0.77,1628697892.618198,-27.59094,-45.23362,0
",1628697893.024372,Wed Aug 11 16:04:53 2021
"1628697893.979878,93,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697893.970005,0.001514434814453125,-16.13604736328125,-48.32465362548828,136.3545837402344,138.1087341308594,12.06632900238037,197161.60696125,0.002716064453125,-0.0413360595703125,-0.9939422607421875,197161.3230074167,0.004292216617614031,0.006384662352502346,-0.002923618303611875,197161.60776625,63.6292724609375,-76.72836303710938,-113.2566223144531,197161.2413404167,-0.1020857233736163,0.003186189654505678,0.04085871042099612,0.0009725333657115698,-0.001955332234501839,0.0004294214304536581,0.0004175510257482529,-0.0008854568004608154,0.005324900150299072,2,0.02048256679534642,0.0005484411069489803,-0.0509774879986859,0.9984895836122757,0.003183525055646896,-0.04084734246134758,-0.9991603493690491,-0.10809326171875,-16.03951263427734,-48.00151824951172,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197158.66784,0,0.9327393,100.7147,1628697801.992448,3232235814,168305893,0,0,5,162869789",1628697893.983607,Wed Aug 11 16:04:53 2021
"2.137151,1,0.77,1628697893.618397,-30.66305,-47.26274,0
",1628697893.993878,Wed Aug 11 16:04:53 2021
"1628697894.991853,94,1628697882.674986,55.82836070192605,-4.280224284983994,22.60244,-1,-1,10,65,-9999,1628697894.975273,-0.1943855285644531,-16.18899536132812,-47.10311126708984,136.36083984375,138.114990234375,12.0664176940918,197162.61210825,0.0026092529296875,-0.0402679443359375,-0.9925994873046875,197162.32313125,0.003581419121474028,0.006607036106288433,-0.00211162050254643,197162.60210525,63.59474182128906,-76.60310363769531,-112.1207885742188,197162.24648725,-0.1022212321342864,0.0031284638549979,0.04083230464644173,0.001063337782397866,0.002020632848143578,-0.001084129326045513,0.0008872123435139656,-0.001049164682626724,0.005707621574401855,2,0.02046794705167754,0.000518908962033683,-0.05104576381181691,0.9984864441124384,0.003125851042568684,-0.04082095995545387,-0.9991616010665894,-0.3395233154296875,-16.23130035400391,-48.11498260498047,-1,2,197071.4899915417,2,2,1628697803.862416,0,0,0,0,0,0,0,0,0,197159.737452,0,0.9300995,100.7147,1628697801.992448,3232235814,168305893,0,0,5,1628697892.137151,1",1628697894.992144,Wed Aug 11 16:04:54 2021
